Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc
L2,LC7,Left,15/3/2024,Control,Clear,0.6,11,0,0.3295,111,Wallaby,,,,3,21:09:16,21:09:18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L2,LC7,Left,15/3/2024,Control,Clear,0.6,11,0,0.3295,112,Wallaby,,,,1,21:26:44,21:26:44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L2,LC7,Left,17/3/2024,Control,Clear,2.4,11,0,0.4997,113,Wallaby,,,,1,20:19:58,20:19:58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,114,Wallaby,,,,3,22:52:20,22:52:22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10-15m,1,0
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,115,Wallaby,,,,3,22:52:20,22:52:22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,116,Wallaby,,,,3,23:03:30,23:03:32,0,0.666666667,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.333333333,>15m,1,0
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,117,Wallaby,,,,1,23:03:30,23:03:30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,118,Wallaby,,,,3,23:03:30,23:03:32,0.333333333,0,0,0.333333333,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,119,Wallaby,,,,3,23:22:06,23:22:08,0,0,0,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0.333333333,5-10m,0,0.666666667
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,120,Wallaby,,,,3,23:22:08,23:22:10,0,0,0,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0.333333333,5-10m,0,0.666666667
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,121,Wallaby,,,,2,23:22:07,23:22:08,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,122,Wallaby,,,,2,23:22:15,23:22:17,0,0.5,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.5
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,123,Wallaby,,,,1,23:22:53,23:22:53,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,124,Wallaby,,,,22,23:22:07,23:25:32,0.045454545,0.318181818,0,0.136363636,0.227272727,0,0,0,0,0,1,0,0.181818182,0,0,0,0,0,0,0.409090909,10-15m,1,0
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,125,Wallaby,,,,3,23:23:56,23:23:58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,126,Wallaby,,,,2,23:23:56,23:23:57,0,0.5,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,0,0.5,0,0,0,10-15m,1,0.5
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,127,Wallaby,,,,1,23:25:21,23:25:21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,128,Wallaby,,,,5,23:25:22,23:25:29,0,0.6,0,0.6,0,0,0,0.2,0,0,1,0,0,0,0,0,0.6,0,0,0.2,10-15m,1,0.2
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,129,Wallaby,,,,1,23:25:27,23:25:27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,130,Wallaby,,,,6,23:25:27,23:25:31,0,0.166666667,0,0,0.166666667,0,0.166666667,0.333333333,0,0.666666667,0.333333333,0,0.166666667,0,0,0,0,0,0,0.333333333,5-10m,0,0.5
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,131,Wallaby,,,,3,23:25:37,23:25:39,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,132,Wallaby,,,,2,23:25:37,23:25:38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,133,Wallaby,,,,6,23:25:57,23:26:08,0,0.5,0,0,0.5,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0.166666667,5-10m,0,0.333333333
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,134,Wallaby,,,,6,23:25:57,23:26:08,0,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0.166666667,0.833333333,0,0.166666667,0,0,0,0,0,0,0.5,10-15m,1,0.166666667
L2,LC7,Left,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,135,Wallaby,,,,3,23:26:06,23:26:08,0,0,0,0,0,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,5-10m,0,1
L2,LC8,Back,12/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,136,Wallaby,,,,3,21:11:40,21:11:42,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,<5m,0,0.333333333
L2,LC8,Back,13/3/2024,Goat,Clear,1.5,13,0.2,0.133,137,Wallaby,,,,3,21:11:47,21:11:49,0,0,0,0,0,0,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0.333333333,,,0.666666667
L2,LC8,Back,14/3/2024,Goat,Clear,1.5,13,0.2,0.133,138,Wallaby,,,,15,01:09:16,01:09:36,0,0.133333333,0.533333333,0.6,0.066666667,0,0,0.266666667,1,0,0,0,0,0,0,0,0.4,0,0,0.066666667,<5m,0,0.266666667
L2,LC8,Back,14/3/2024,Goat,Clear,1.5,13,0.2,0.133,139,Wallaby,,,,3,02:41:04,02:41:06,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0.333333333,>15m,1,0.666666667
L2,LC8,Back,16/2/2024,Control,Clear,0.6,11,0,0.3295,140,Wallaby,,,,16,00:18:38,00:18:59,0,0.625,0,0.25,0.375,0,0,0.0625,1,0,0,0,0.125,0,0,0.1875,0.25,0,0,0,<5m,0,0.0625
L2,LC8,Back,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,141,Wombat,,F,,3,22:39:49,22:39:51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L2,LC8,Back,18/3/2024,Thylacine,Cloudy,10.7,17,0,0.6265,142,Wombat,,J,,3,22:39:49,22:39:51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L3,LC9,Front,12/3/2024,Thylacine,Rainy,9.6,13,6.2,0.017,143,Wombat,,,,20,02:52:49,02:53:28,0,0,0,0,0,0,0,0.1,1,0,0,0,0.5,0,0,0,0,0,0,0.4,<5m,0,0.1
L3,LC9,Front,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,144,Wallaby,,,,3,21:15:21,21:15:23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L3,LC9,Front,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,145,Wallaby,,,,6,22:30:33,22:30:38,0,0.333333333,0,0,0.333333333,0,0,0.5,0,1,0,0,0.166666667,0,0,0,0,0,0,0,5-10m,0,0.5
L3,LC9,Front,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,146,Wombat,,,,3,01:06:30,01:06:32,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,1
L3,LC9,Front,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,147,Rabbit,,,,3,04:39:26,04:39:28,0,0.666666667,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0
L3,LC9,Front,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,148,Rabbit,,,,3,05:28:38,05:28:40,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0.333333333,5-10m,0,0.666666667
L3,LC9,Front,13/3/2024,Fox,Clear,1.5,13,0.2,0.133,149,Wallaby,,,,6,21:14:00,21:16:19,0.166666667,0.333333333,0,0.333333333,0.166666667,0,0,0.5,0,0.833333333,0.166666667,0,0,0,0,0,0.333333333,0,0,0,5-10m,0,0.5
L3,LC9,Front,13/3/2024,Fox,Clear,1.5,13,0.2,0.133,150,Rabbit,,,,3,21:54:39,21:54:41,0,0.666666667,0,0,0.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333
L3,LC9,Front,14/3/2024,Fox,Clear,1.5,13,0.2,0.133,151,Wallaby,,,,6,01:10:42,01:12:20,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333
L3,LC9,Front,14/3/2024,Fox,Clear,1.5,13,0.2,0.133,152,Rabbit,,,,3,01:29:56,01:29:58,0,0,0,0,0,0.333333333,0,0,0.666666667,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,<5m,0,0.333333333
L3,LC9,Front,16/3/2024,Goat,Clear,4.9,9,0,0.4232,153,Rabbit,,,,3,21:13:11,21:13:13,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333
L3,LC9,Front,16/3/2024,Goat,Clear,4.9,9,0,0.4232,154,Wombat,,,,3,22:00:10,22:00:12,0,0,0,0,0,0,0,0.666666667,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.666666667
L3,LC9,Front,17/3/2024,Goat,Clear,4.9,9,0,0.4232,155,Wombat,,,,6,02:32:51,02:32:56,0,0,0,0,0,0,0,0.666666667,0,1,0,0,0.166666667,0,0,0,0,0,0,0.166666667,5-10m,0,0.666666667
L3,LC9,Front,18/3/2024,Fox,Clear,2.4,11,0,0.4997,156,Wombat,,,,3,03:31:33,03:31:35,0,0,0,0,0,0,0,0.333333333,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.333333333
L3,LC10,Right,11/3/2024,Thylacine,Rainy,9.6,13,6.2,0.017,157,Wombat,,,,10,23:32:52,23:33:01,0,0,0,0,0,0,0,0.5,0,1,0,0,0.4,0,0,0,0,0,0,0.1,5-10m,0,0.5
L3,LC10,Right,12/3/2024,Thylacine,Rainy,9.6,13,6.2,0.017,158,Wombat,,,,20,00:15:41,00:16:05,0,0,0,0,0,0,0.65,0.3,0.45,0.55,0,0,0.05,0,0,0,0,0,0,0,5-10m,0,0.95
L3,LC10,Right,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,159,Wallaby,,,,9,23:57:01,23:58:19,0,0,0,0,0,0,0.111111111,0,1,0,0,0,1,0,0,0,0,0,0,0,<5m,0,0.111111111
L3,LC10,Right,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,160,Wallaby,,,,6,01:57:46,01:58:04,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0.833333333,0,0,0,0,0,0,0,5-10m,0,0.166666667
L3,LC10,Right,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,161,Wallaby,,,,15,02:46:48,02:50:45,0,0.2,0,0.2,0,0,0,0,0,1,0,0,0.8,0,0,0,0.2,0,0,0,5-10m,0,0
L3,LC10,Right,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,162,Wallaby,,,,1,03:05:18,03:05:18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L3,LC10,Right,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,163,Rabbit,,,,6,04:38:25,04:38:32,0,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,1,0,0,0,0.333333333,0,0,0,0,0,0,0,<5m,0,0.666666667
L3,LC10,Right,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,164,Rabbit,,,,6,05:23:10,05:23:18,0,0,0,0,0,0,0,0.166666667,1,0,0,0,0.5,0,0,0,0,0,0,0.333333333,<5m,0,0.166666667
L3,LC10,Right,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,165,Rabbit,,,,9,05:23:49,05:27:13,0,0,0,0,0,0,0,0.444444444,1,0,0,0,0.444444444,0,0,0,0,0,0,0.111111111,<5m,0,0.444444444
L3,LC10,Right,13/3/2024,Fox,Clear,1.5,13,0.2,0.133,166,Rabbit,,,,10,21:57:31,22:00:04,0,0,0,0,0,0,0,0.5,1,0,0,0,0.4,0,0,0,0,0,0,0.1,<5m,0,0.5
L3,LC10,Right,13/3/2024,Fox,Clear,1.5,13,0.2,0.133,167,Wallaby,,,,1,22:26:18,22:26:18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L3,LC10,Right,14/3/2024,Fox,Clear,1.5,13,0.2,0.133,168,Wallaby,,,,2,01:03:18,01:03:19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L3,LC10,Right,14/3/2024,Fox,Clear,1.5,13,0.2,0.133,169,Rabbit,,,,12,01:33:37,01:37:51,0,0.416666667,0,0,0.416666667,0,0,0.416666667,1,0,0,0,0,0,0,0,0,0,0,0.166666667,<5m,0,0.416666667
L3,LC10,Right,14/3/2024,Control,Clear,-2.2,13,0,0.2208,170,Devil,,,,41,23:06:42,23:07:40,0,0.585365854,0,0.43902439,0.146341463,0.097560976,0.12195122,0.219512195,0.756097561,0.243902439,0,0,0,0,0,0,0.365853659,0.024390244,0,0,<5m,0,0.43902439
L3,LC10,Right,15/3/2024,Thylacine,Clear,0.6,11,0,0.3295,171,Wallaby,,,,1,20:39:32,20:39:32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L3,LC10,Right,16/3/2024,Goat,Clear,4.9,9,0,0.4232,172,Rabbit,,,,3,19:50:03,19:50:05,0,0.333333333,0,0,0.333333333,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.666666667
L3,LC10,Right,16/3/2024,Goat,Clear,4.9,9,0,0.4232,173,Rabbit,,,,7,21:42:18,21:43:16,0,0,0,0,0,0,0,0.142857143,0.571428571,0.428571429,0,0,0.857142857,0,0,0,0,0,0,0,<5m,0,0.142857143
L3,LC10,Right,19/3/2024,Control,Cloudy,10.7,17,0,0.6265,174,Rabbit,,,,3,01:12:54,01:12:56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L3,LC11,Back,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,175,Wallaby,,,,2,23:24:32,23:24:33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L3,LC11,Back,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,176,Wallaby,,,,2,04:05:37,04:05:38,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,,,1
L3,LC11,Back,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,177,Rabbit,,,,6,04:26:18,04:26:23,0,0.833333333,0,0.333333333,0.5,0,0,0.166666667,0,1,0,0,0,0,0,0,0.333333333,0,0,0,5-10m,0,0.166666667
L3,LC11,Back,13/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,178,Wallaby,,,,57,06:37:05,06:39:37,0.087719298,0.210526316,0.01754386,0.298245614,0,0.052631579,0.052631579,0.01754386,0.736842105,0.263157895,0,0,0.122807018,0,0,0,0.175438596,0,0,0.438596491,<5m,0,0.122807018
L3,LC11,Back,13/3/2024,Fox,Clear,1.5,13,0.2,0.133,179,Pademelon,,,,3,20:58:04,20:58:06,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333
L3,LC11,Back,13/3/2024,Fox,Clear,1.5,13,0.2,0.133,180,Rabbit,,,,3,22:06:24,22:06:26,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0
L3,LC11,Back,14/3/2024,Fox,Clear,1.5,13,0.2,0.133,181,Wallaby,,,,2,02:46:06,02:46:07,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L3,LC11,Back,16/3/2024,Goat,Clear,4.9,9,0,0.4232,182,Rabbit,,,,6,21:47:07,21:47:17,0,0.333333333,0,0,0.166666667,0,0.5,0.166666667,0.5,0.333333333,0.166666667,0,0.166666667,0,0,0,0,0,0,0,<5m,0,0.666666667
L3,LC11,Back,16/3/2024,Goat,Clear,4.9,9,0,0.4232,183,Wombat,,,,18,22:22:29,22:24:11,0,0.111111111,0.166666667,0.166666667,0.111111111,0,0,0.388888889,0.777777778,0.222222222,0,0,0.444444444,0,0,0,0,0,0,0,<5m,0,0.388888889
L3,LC12,Left,12/3/2024,Thylacine,Rainy,9.6,13,6.2,0.017,184,Wombat,,,,6,02:55:24,02:55:29,0,0,0,0,0,0,0.333333333,0.333333333,1,0,0,0,0.666666667,0,0,0,0,0,0,0,<5m,0,0.666666667
L3,LC12,Left,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,185,Wallaby,,,,3,23:05:15,23:05:17,0.666666667,0,0,0,0.666666667,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333
L3,LC12,Left,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,186,Wallaby,,,,12,23:11:30,23:16:01,0,0.25,0.166666667,0.25,0.166666667,0,0,0.083333333,0,1,0,0,0.083333333,0,0,0,0.166666667,0,0,0.416666667,5-10m,0,0.083333333
L3,LC12,Left,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,187,Wallaby,,,,15,23:11:30,23:16:48,0.066666667,0.2,0,0,0.266666667,0,0,0.066666667,0,0.6,0.4,0,0.466666667,0,0,0,0,0,0,0.2,5-10m,0,0.066666667
L3,LC12,Left,12/3/2024,Goat,Cloudy,4.8,11,0.6,0.063,188,Wallaby,,,,3,23:18:19,23:18:21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L3,LC12,Left,14/3/2024,Control,Clear,-2.2,13,0,0.2208,189,Wallaby,,,,3,19:58:44,19:58:46,0,0,0,0,0,0,1,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,>15m,1,1
L4,LC13,Back,15/3/2024,Fox,Clear,0.6,11,0,0.3295,190,Possum,,,,3,20:20:34,20:20:36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L4,LC13,Back,17/3/2024,Goat,Clear,2.4,11,0,0.4997,191,Possum,,,,6,23:46:56,23:47:00,0,0,0,0,0,0,0.833333333,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.166666667,,,0.833333333
L4,LC13,Back,18/3/2024,Goat,Clear,2.4,11,0,0.4997,192,Possum,,,,3,02:01:38,02:01:49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L4,LC14,Left,12/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,193,Possum,,,,6,22:12:10,22:12:14,0,0,0,0,0,0,0,0.833333333,0,1,0,0,0,0,0,0,0,0.666666667,0,0,5-10m,0,0.833333333
L4,LC14,Left,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,194,Possum,,,,3,00:34:21,00:34:23,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0.666666667,0,0,5-10m,0,0.333333333
L4,LC14,Left,15/3/2024,Fox,Clear,0.6,11,0,0.3295,195,Possum,,,,5,20:21:54,20:21:58,0,0,0,0,0,0,0.6,0.4,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,<5m,0,1
L4,LC14,Left,15/3/2024,Fox,Clear,0.6,11,0,0.3295,196,Possum,,,,18,20:30:04,20:30:29,0.111111111,0.277777778,0,0.333333333,0.055555556,0,0.333333333,0.222222222,0.833333333,0.166666667,0,0,0,0,0,0,0.277777778,0.055555556,0,0,<5m,0,0.555555556
L4,LC14,Left,17/3/2024,Goat,Clear,2.4,11,0,0.4997,197,Wallaby,,M,,2,19:44:21,19:44:22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC15,Front,11/3/2024,Control,Rainy,9.6,13,6.2,0.017,198,Unknown,,,,3,19:22:34,19:22:40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L4,LC15,Front,11/3/2024,Control,Rainy,9.6,13,6.2,0.017,199,Unknown,,,,3,19:44:57,19:44:59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L4,LC15,Front,11/3/2024,Control,Rainy,9.6,13,6.2,0.017,200,Wallaby,,,,3,20:54:53,20:54:55,0,0,0,0,0,0,1,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,>15m,1,1
L4,LC15,Front,11/3/2024,Control,Rainy,9.6,13,6.2,0.017,201,Possum,,M,,3,21:31:10,21:31:12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC15,Front,11/3/2024,Control,Rainy,9.6,13,6.2,0.017,202,Possum,,F,,3,21:33:21,21:33:23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC15,Front,12/3/2024,Control,Rainy,9.6,13,6.2,0.017,203,Wallaby,,F,,7,05:52:03,05:53:22,0.142857143,0,0,0,0.142857143,0,0,0.285714286,0,0.571428571,0.428571429,0,0.571428571,0,0,0,0,0,0,0,5-10m,0,0.285714286
L4,LC15,Front,12/3/2024,Control,Rainy,9.6,13,6.2,0.017,204,Wallaby,,M,,11,05:52:03,05:53:26,0.363636364,0.181818182,0,0.454545455,0.090909091,0,0,0.363636364,0,0.454545455,0.545454545,0,0.090909091,0,0,0,0.090909091,0,0,0,10-15m,1,0.363636364
L4,LC15,Front,12/3/2024,Control,Rainy,9.6,13,6.2,0.017,205,Wallaby,,J,,4,05:53:10,05:53:22,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0.25,0,0,0,0,0,0,5-10m,0,0.75
L4,LC15,Front,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,206,Possum,,,,3,01:03:40,01:03:42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L4,LC15,Front,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,207,Wallaby,,,,3,05:37:37,05:37:39,0,0.666666667,0.333333333,0.333333333,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L4,LC15,Front,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,208,Wallaby,,,,15,07:06:48,07:09:54,0.066666667,0.066666667,0,0.133333333,0,0,0,0.133333333,0,1,0,0,0.4,0,0,0,0.066666667,0,0,0.333333333,5-10m,0,0.133333333
L4,LC15,Front,14/3/2024,Thylacine,Clear,1.5,13,0.2,0.133,209,Cat,,,,3,06:55:01,06:55:03,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC15,Front,17/3/2024,Goat,Clear,2.4,11,0,0.4997,210,Wallaby,,,,6,20:10:35,20:10:39,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC15,Front,18/3/2024,Goat,Clear,2.4,11,0,0.4997,211,Wallaby,,,,1,06:52:40,06:52:40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC16,Right,11/3/2024,Control,Rainy,9.6,13,6.2,0.017,212,Wallaby,,,,1,20:47:10,20:47:10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L4,LC16,Right,12/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,213,Possum,,,,9,20:35:29,20:35:47,0,0.111111111,0,0.111111111,0,0.111111111,0.777777778,0,1,0,0,0,0,0,0,0,0.111111111,0,0,0,<5m,0,0.888888889
L4,LC16,Right,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,214,Wallaby,,,,3,06:12:56,06:12:58,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0.666666667,>15m,1,0.333333333
L4,LC16,Right,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,215,Wallaby,,,,3,06:27:33,06:27:35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
L4,LC16,Right,13/3/2024,Fox,Cloudy,4.8,11,0.6,0.063,216,Wallaby,,,,2,07:10:18,07:10:19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L4,LC16,Right,13/3/2024,Thylacine,Clear,1.5,13,0.2,0.133,217,Wallaby,M,F,F,3,20:06:50,20:06:52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
L4,LC16,Right,13/3/2024,Thylacine,Clear,1.5,13,0.2,0.133,218,Wallaby,S,J,0,3,20:06:50,20:06:52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
L4,LC16,Right,14/3/2024,Thylacine,Clear,1.5,13,0.2,0.133,219,Wallaby,L,M,,3,06:53:28,06:53:30,0,0.333333333,0.666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0
L4,LC16,Right,14/3/2024,Goat,Clear,-2.2,13,0,0.2208,220,Wallaby,M,,,3,19:53:13,19:53:15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
